href,title,valor_monetario
/rcd-mallorca/kader/verein/237/saison_id/2011,RCD Mallorca,€ 62.20 mi.
/real-zaragoza/kader/verein/142/saison_id/2011,Real Zaragoza,€ 61.00 mi.
/granada-cf/kader/verein/16795/saison_id/2011,Granada CF,€ 60.60 mi.
/real-sporting-de-gijon/kader/verein/2448/saison_id/2011,Real Sporting de Gijón,€ 53.40 mi.
/real-betis-balompie/kader/verein/150/saison_id/2011,Real Betis Balompié,€ 52.70 mi.
/rayo-vallecano/kader/verein/367/saison_id/2011,Rayo Vallecano,€ 47.30 mi.
/ca-osasuna/kader/verein/331/saison_id/2011,CA Osasuna,€ 44.40 mi.
/racing-santander/kader/verein/630/saison_id/2011,Racing Santander,€ 42.60 mi.
/levante-ud/kader/verein/3368/saison_id/2011,Levante UD,€ 40.25 mi.
/fc-barcelona/kader/verein/131/saison_id/2012,FC Barcelona,€ 586.60 mi.
/real-madrid-cf/kader/verein/418/saison_id/2012,Real Madrid CF,€ 582.40 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2012,Atlético de Madrid,€ 267.00 mi.
/valencia-cf/kader/verein/1049/saison_id/2012,Valencia CF,€ 172.90 mi.
/sevilla-fc/kader/verein/368/saison_id/2012,Sevilla FC,€ 144.80 mi.
/malaga-cf/kader/verein/1084/saison_id/2012,Málaga CF,€ 122.90 mi.
/athletic-bilbao/kader/verein/621/saison_id/2012,Athletic Bilbao,€ 119.85 mi.
/real-sociedad/kader/verein/681/saison_id/2012,Real Sociedad,€ 112.80 mi.
/granada-cf/kader/verein/16795/saison_id/2012,Granada CF,€ 72.80 mi.
/getafe-cf/kader/verein/3709/saison_id/2012,Getafe CF,€ 68.30 mi.
/real-betis-balompie/kader/verein/150/saison_id/2012,Real Betis Balompié,€ 66.20 mi.
/rcd-espanyol/kader/verein/714/saison_id/2012,RCD Espanyol,€ 64.10 mi.
/rayo-vallecano/kader/verein/367/saison_id/2012,Rayo Vallecano,€ 49.75 mi.
/celta-de-vigo/kader/verein/940/saison_id/2012,Celta de Vigo,€ 49.10 mi.
/rcd-mallorca/kader/verein/237/saison_id/2012,RCD Mallorca,€ 47.10 mi.
/real-zaragoza/kader/verein/142/saison_id/2012,Real Zaragoza,€ 46.80 mi.
/ca-osasuna/kader/verein/331/saison_id/2012,CA Osasuna,€ 46.40 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2012,RC Deportivo de Corunha,€ 45.60 mi.
/levante-ud/kader/verein/3368/saison_id/2012,Levante UD,€ 41.10 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2012,Real Valladolid CF,€ 38.80 mi.
/real-madrid-cf/kader/verein/418/saison_id/2013,Real Madrid CF,€ 636.80 mi.
/fc-barcelona/kader/verein/131/saison_id/2013,FC Barcelona,€ 592.20 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2013,Atlético de Madrid,€ 308.80 mi.
/valencia-cf/kader/verein/1049/saison_id/2013,Valencia CF,€ 178.80 mi.
/sevilla-fc/kader/verein/368/saison_id/2013,Sevilla FC,€ 141.15 mi.
/real-sociedad/kader/verein/681/saison_id/2013,Real Sociedad,€ 136.70 mi.
/athletic-bilbao/kader/verein/621/saison_id/2013,Athletic Bilbao,€ 130.70 mi.
/fc-villarreal/kader/verein/1050/saison_id/2013,FC Villarreal,€ 77.30 mi.
/malaga-cf/kader/verein/1084/saison_id/2013,Málaga CF,€ 62.50 mi.
/real-betis-balompie/kader/verein/150/saison_id/2013,Real Betis Balompié,€ 58.60 mi.
/granada-cf/kader/verein/16795/saison_id/2013,Granada CF,€ 57.48 mi.
/getafe-cf/kader/verein/3709/saison_id/2013,Getafe CF,€ 55.90 mi.
/rcd-espanyol/kader/verein/714/saison_id/2013,RCD Espanyol,€ 51.30 mi.
/celta-de-vigo/kader/verein/940/saison_id/2013,Celta de Vigo,€ 49.90 mi.
/rayo-vallecano/kader/verein/367/saison_id/2013,Rayo Vallecano,€ 46.10 mi.
/elche-cf/kader/verein/1531/saison_id/2013,Elche CF,€ 44.60 mi.
/levante-ud/kader/verein/3368/saison_id/2013,Levante UD,€ 42.40 mi.
/ca-osasuna/kader/verein/331/saison_id/2013,CA Osasuna,€ 42.30 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2013,Real Valladolid CF,€ 41.20 mi.
/ud-almeria/kader/verein/3302/saison_id/2013,UD Almería,€ 36.45 mi.
/real-madrid-cf/kader/verein/418/saison_id/2014,Real Madrid CF,€ 787.80 mi.
/fc-barcelona/kader/verein/131/saison_id/2014,FC Barcelona,€ 603.80 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2014,Atlético de Madrid,€ 356.00 mi.
/valencia-cf/kader/verein/1049/saison_id/2014,Valencia CF,€ 230.00 mi.
/sevilla-fc/kader/verein/368/saison_id/2014,Sevilla FC,€ 166.75 mi.
/fc-villarreal/kader/verein/1050/saison_id/2014,FC Villarreal,€ 132.70 mi.
/athletic-bilbao/kader/verein/621/saison_id/2014,Athletic Bilbao,€ 112.10 mi.
/real-sociedad/kader/verein/681/saison_id/2014,Real Sociedad,€ 96.80 mi.
/malaga-cf/kader/verein/1084/saison_id/2014,Málaga CF,€ 82.80 mi.
/rcd-espanyol/kader/verein/714/saison_id/2014,RCD Espanyol,€ 75.70 mi.
/granada-cf/kader/verein/16795/saison_id/2014,Granada CF,€ 67.55 mi.
/celta-de-vigo/kader/verein/940/saison_id/2014,Celta de Vigo,€ 60.40 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2014,RC Deportivo de Corunha,€ 53.40 mi.
/rayo-vallecano/kader/verein/367/saison_id/2014,Rayo Vallecano,€ 51.70 mi.
/cordoba-cf/kader/verein/993/saison_id/2014,Córdoba CF,€ 50.90 mi.
/getafe-cf/kader/verein/3709/saison_id/2014,Getafe CF,€ 50.20 mi.
/levante-ud/kader/verein/3368/saison_id/2014,Levante UD,€ 43.45 mi.
/elche-cf/kader/verein/1531/saison_id/2014,Elche CF,€ 38.60 mi.
/ud-almeria/kader/verein/3302/saison_id/2014,UD Almería,€ 38.30 mi.
/sd-eibar/kader/verein/1533/saison_id/2014,SD Eibar,€ 29.40 mi.
/fc-barcelona/kader/verein/131/saison_id/2015,FC Barcelona,€ 726.00 mi.
/real-madrid-cf/kader/verein/418/saison_id/2015,Real Madrid CF,€ 714.30 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2015,Atlético de Madrid,€ 418.50 mi.
/valencia-cf/kader/verein/1049/saison_id/2015,Valencia CF,€ 254.00 mi.
/sevilla-fc/kader/verein/368/saison_id/2015,Sevilla FC,€ 230.30 mi.
/athletic-bilbao/kader/verein/621/saison_id/2015,Athletic Bilbao,€ 148.00 mi.
/fc-villarreal/kader/verein/1050/saison_id/2015,FC Villarreal,€ 140.60 mi.
/real-sociedad/kader/verein/681/saison_id/2015,Real Sociedad,€ 119.40 mi.
/celta-de-vigo/kader/verein/940/saison_id/2015,Celta de Vigo,€ 91.10 mi.
/malaga-cf/kader/verein/1084/saison_id/2015,Málaga CF,€ 77.95 mi.
/granada-cf/kader/verein/16795/saison_id/2015,Granada CF,€ 71.50 mi.
/rcd-espanyol/kader/verein/714/saison_id/2015,RCD Espanyol,€ 62.20 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2015,RC Deportivo de Corunha,€ 61.75 mi.
/sd-eibar/kader/verein/1533/saison_id/2015,SD Eibar,€ 56.60 mi.
/real-betis-balompie/kader/verein/150/saison_id/2015,Real Betis Balompié,€ 56.40 mi.
/real-sporting-de-gijon/kader/verein/2448/saison_id/2015,Real Sporting de Gijón,€ 53.20 mi.
/levante-ud/kader/verein/3368/saison_id/2015,Levante UD,€ 53.10 mi.
/rayo-vallecano/kader/verein/367/saison_id/2015,Rayo Vallecano,€ 49.60 mi.
/getafe-cf/kader/verein/3709/saison_id/2015,Getafe CF,€ 49.10 mi.
/ud-las-palmas/kader/verein/472/saison_id/2015,UD Las Palmas,€ 32.20 mi.
/real-madrid-cf/kader/verein/418/saison_id/2016,Real Madrid CF,€ 802.90 mi.
/fc-barcelona/kader/verein/131/saison_id/2016,FC Barcelona,€ 765.30 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2016,Atlético de Madrid,€ 515.80 mi.
/sevilla-fc/kader/verein/368/saison_id/2016,Sevilla FC,€ 270.10 mi.
/valencia-cf/kader/verein/1049/saison_id/2016,Valencia CF,€ 257.50 mi.
/fc-villarreal/kader/verein/1050/saison_id/2016,FC Villarreal,€ 190.70 mi.
/athletic-bilbao/kader/verein/621/saison_id/2016,Athletic Bilbao,€ 172.60 mi.
/real-sociedad/kader/verein/681/saison_id/2016,Real Sociedad,€ 156.45 mi.
/celta-de-vigo/kader/verein/940/saison_id/2016,Celta de Vigo,€ 122.40 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2016,RC Deportivo de Corunha,€ 94.00 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2016,Deportivo Alavés,€ 85.40 mi.
/malaga-cf/kader/verein/1084/saison_id/2016,Málaga CF,€ 84.30 mi.
/ud-las-palmas/kader/verein/472/saison_id/2016,UD Las Palmas,€ 84.30 mi.
/real-betis-balompie/kader/verein/150/saison_id/2016,Real Betis Balompié,€ 84.20 mi.
/rcd-espanyol/kader/verein/714/saison_id/2016,RCD Espanyol,€ 80.80 mi.
/sd-eibar/kader/verein/1533/saison_id/2016,SD Eibar,€ 67.95 mi.
/granada-cf/kader/verein/16795/saison_id/2016,Granada CF,€ 66.45 mi.
/cd-leganes/kader/verein/1244/saison_id/2016,CD Leganés,€ 53.15 mi.
/real-sporting-de-gijon/kader/verein/2448/saison_id/2016,Real Sporting de Gijón,€ 46.75 mi.
/ca-osasuna/kader/verein/331/saison_id/2016,CA Osasuna,€ 42.90 mi.
/fc-barcelona/kader/verein/131/saison_id/2017,FC Barcelona,€ 1.09 bilhões
/real-madrid-cf/kader/verein/418/saison_id/2017,Real Madrid CF,€ 955.35 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2017,Atlético de Madrid,€ 711.15 mi.
/valencia-cf/kader/verein/1049/saison_id/2017,Valencia CF,€ 398.05 mi.
/sevilla-fc/kader/verein/368/saison_id/2017,Sevilla FC,€ 253.20 mi.
/athletic-bilbao/kader/verein/621/saison_id/2017,Athletic Bilbao,€ 249.40 mi.
/real-sociedad/kader/verein/681/saison_id/2017,Real Sociedad,€ 232.95 mi.
/fc-villarreal/kader/verein/1050/saison_id/2017,FC Villarreal,€ 220.00 mi.
/celta-de-vigo/kader/verein/940/saison_id/2017,Celta de Vigo,€ 173.05 mi.
/real-betis-balompie/kader/verein/150/saison_id/2017,Real Betis Balompié,€ 132.25 mi.
/rcd-espanyol/kader/verein/714/saison_id/2017,RCD Espanyol,€ 97.80 mi.
/ud-las-palmas/kader/verein/472/saison_id/2017,UD Las Palmas,€ 91.25 mi.
/girona-fc/kader/verein/12321/saison_id/2017,Girona FC,€ 81.75 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2017,Deportivo Alavés,€ 74.80 mi.
/rc-deportivo-de-corunha/kader/verein/897/saison_id/2017,RC Deportivo de Corunha,€ 66.45 mi.
/getafe-cf/kader/verein/3709/saison_id/2017,Getafe CF,€ 65.60 mi.
/levante-ud/kader/verein/3368/saison_id/2017,Levante UD,€ 61.85 mi.
/sd-eibar/kader/verein/1533/saison_id/2017,SD Eibar,€ 60.05 mi.
/cd-leganes/kader/verein/1244/saison_id/2017,CD Leganés,€ 58.55 mi.
/malaga-cf/kader/verein/1084/saison_id/2017,Málaga CF,€ 55.20 mi.
/fc-barcelona/kader/verein/131/saison_id/2018,FC Barcelona,€ 1.16 bilhões
/atletico-de-madrid/kader/verein/13/saison_id/2018,Atlético de Madrid,€ 969.70 mi.
/real-madrid-cf/kader/verein/418/saison_id/2018,Real Madrid CF,€ 896.10 mi.
/valencia-cf/kader/verein/1049/saison_id/2018,Valencia CF,€ 499.65 mi.
/sevilla-fc/kader/verein/368/saison_id/2018,Sevilla FC,€ 306.30 mi.
/real-sociedad/kader/verein/681/saison_id/2018,Real Sociedad,€ 300.95 mi.
/real-betis-balompie/kader/verein/150/saison_id/2018,Real Betis Balompié,€ 290.75 mi.
/athletic-bilbao/kader/verein/621/saison_id/2018,Athletic Bilbao,€ 234.25 mi.
/celta-de-vigo/kader/verein/940/saison_id/2018,Celta de Vigo,€ 234.10 mi.
/fc-villarreal/kader/verein/1050/saison_id/2018,FC Villarreal,€ 230.65 mi.
/rcd-espanyol/kader/verein/714/saison_id/2018,RCD Espanyol,€ 174.70 mi.
/getafe-cf/kader/verein/3709/saison_id/2018,Getafe CF,€ 132.20 mi.
/cd-leganes/kader/verein/1244/saison_id/2018,CD Leganés,€ 112.45 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2018,Deportivo Alavés,€ 110.80 mi.
/levante-ud/kader/verein/3368/saison_id/2018,Levante UD,€ 107.85 mi.
/girona-fc/kader/verein/12321/saison_id/2018,Girona FC,€ 97.25 mi.
/sd-eibar/kader/verein/1533/saison_id/2018,SD Eibar,€ 93.90 mi.
/rayo-vallecano/kader/verein/367/saison_id/2018,Rayo Vallecano,€ 86.70 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2018,Real Valladolid CF,€ 83.00 mi.
/sd-huesca/kader/verein/5358/saison_id/2018,SD Huesca,€ 61.40 mi.
/fc-barcelona/kader/verein/131/saison_id/2019,FC Barcelona,€ 930.28 mi.
/real-madrid-cf/kader/verein/418/saison_id/2019,Real Madrid CF,€ 913.75 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2019,Atlético de Madrid,€ 720.15 mi.
/valencia-cf/kader/verein/1049/saison_id/2019,Valencia CF,€ 427.80 mi.
/real-sociedad/kader/verein/681/saison_id/2019,Real Sociedad,€ 347.55 mi.
/sevilla-fc/kader/verein/368/saison_id/2019,Sevilla FC,€ 294.75 mi.
/real-betis-balompie/kader/verein/150/saison_id/2019,Real Betis Balompié,€ 244.35 mi.
/athletic-bilbao/kader/verein/621/saison_id/2019,Athletic Bilbao,€ 211.75 mi.
/fc-villarreal/kader/verein/1050/saison_id/2019,FC Villarreal,€ 208.68 mi.
/getafe-cf/kader/verein/3709/saison_id/2019,Getafe CF,€ 175.45 mi.
/celta-de-vigo/kader/verein/940/saison_id/2019,Celta de Vigo,€ 167.00 mi.
/rcd-espanyol/kader/verein/714/saison_id/2019,RCD Espanyol,€ 156.05 mi.
/cd-leganes/kader/verein/1244/saison_id/2019,CD Leganés,€ 109.70 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2019,Deportivo Alavés,€ 106.75 mi.
/levante-ud/kader/verein/3368/saison_id/2019,Levante UD,€ 90.50 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2019,Real Valladolid CF,€ 87.78 mi.
/rcd-mallorca/kader/verein/237/saison_id/2019,RCD Mallorca,€ 64.68 mi.
/ca-osasuna/kader/verein/331/saison_id/2019,CA Osasuna,€ 62.78 mi.
/granada-cf/kader/verein/16795/saison_id/2019,Granada CF,€ 56.58 mi.
/sd-eibar/kader/verein/1533/saison_id/2019,SD Eibar,€ 53.75 mi.
/fc-barcelona/kader/verein/131/saison_id/2020,FC Barcelona,€ 813.50 mi.
/real-madrid-cf/kader/verein/418/saison_id/2020,Real Madrid CF,€ 787.30 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2020,Atlético de Madrid,€ 773.10 mi.
/sevilla-fc/kader/verein/368/saison_id/2020,Sevilla FC,€ 418.25 mi.
/real-sociedad/kader/verein/681/saison_id/2020,Real Sociedad,€ 406.60 mi.
/fc-villarreal/kader/verein/1050/saison_id/2020,FC Villarreal,€ 292.60 mi.
/valencia-cf/kader/verein/1049/saison_id/2020,Valencia CF,€ 278.85 mi.
/real-betis-balompie/kader/verein/150/saison_id/2020,Real Betis Balompié,€ 207.70 mi.
/athletic-bilbao/kader/verein/621/saison_id/2020,Athletic Bilbao,€ 204.15 mi.
/getafe-cf/kader/verein/3709/saison_id/2020,Getafe CF,€ 170.10 mi.
/celta-de-vigo/kader/verein/940/saison_id/2020,Celta de Vigo,€ 155.85 mi.
/granada-cf/kader/verein/16795/saison_id/2020,Granada CF,€ 122.65 mi.
/levante-ud/kader/verein/3368/saison_id/2020,Levante UD,€ 113.00 mi.
/ca-osasuna/kader/verein/331/saison_id/2020,CA Osasuna,€ 96.75 mi.
/sd-eibar/kader/verein/1533/saison_id/2020,SD Eibar,€ 83.40 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2020,Deportivo Alavés,€ 79.80 mi.
/sd-huesca/kader/verein/5358/saison_id/2020,SD Huesca,€ 64.10 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2020,Real Valladolid CF,€ 63.35 mi.
/cadiz-cf/kader/verein/2687/saison_id/2020,Cádiz CF,€ 47.65 mi.
/elche-cf/kader/verein/1531/saison_id/2020,Elche CF,€ 45.65 mi.
/real-madrid-cf/kader/verein/418/saison_id/2021,Real Madrid CF,€ 770.75 mi.
/fc-barcelona/kader/verein/131/saison_id/2021,FC Barcelona,€ 735.60 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2021,Atlético de Madrid,€ 661.80 mi.
/fc-villarreal/kader/verein/1050/saison_id/2021,FC Villarreal,€ 408.90 mi.
/sevilla-fc/kader/verein/368/saison_id/2021,Sevilla FC,€ 385.00 mi.
/real-sociedad/kader/verein/681/saison_id/2021,Real Sociedad,€ 376.95 mi.
/valencia-cf/kader/verein/1049/saison_id/2021,Valencia CF,€ 310.60 mi.
/real-betis-balompie/kader/verein/150/saison_id/2021,Real Betis Balompié,€ 259.00 mi.
/athletic-bilbao/kader/verein/621/saison_id/2021,Athletic Bilbao,€ 226.05 mi.
/getafe-cf/kader/verein/3709/saison_id/2021,Getafe CF,€ 208.68 mi.
/rcd-espanyol/kader/verein/714/saison_id/2021,RCD Espanyol,€ 131.60 mi.
/celta-de-vigo/kader/verein/940/saison_id/2021,Celta de Vigo,€ 120.00 mi.
/ca-osasuna/kader/verein/331/saison_id/2021,CA Osasuna,€ 108.45 mi.
/granada-cf/kader/verein/16795/saison_id/2021,Granada CF,€ 103.75 mi.
/levante-ud/kader/verein/3368/saison_id/2021,Levante UD,€ 77.90 mi.
/rcd-mallorca/kader/verein/237/saison_id/2021,RCD Mallorca,€ 74.15 mi.
/elche-cf/kader/verein/1531/saison_id/2021,Elche CF,€ 72.98 mi.
/cadiz-cf/kader/verein/2687/saison_id/2021,Cádiz CF,€ 67.80 mi.
/rayo-vallecano/kader/verein/367/saison_id/2021,Rayo Vallecano,€ 67.20 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2021,Deportivo Alavés,€ 65.35 mi.
/real-madrid-cf/kader/verein/418/saison_id/2022,Real Madrid CF,€ 923.45 mi.
/fc-barcelona/kader/verein/131/saison_id/2022,FC Barcelona,€ 836.80 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2022,Atlético de Madrid,€ 534.30 mi.
/real-sociedad/kader/verein/681/saison_id/2022,Real Sociedad,€ 441.70 mi.
/fc-villarreal/kader/verein/1050/saison_id/2022,FC Villarreal,€ 363.50 mi.
/valencia-cf/kader/verein/1049/saison_id/2022,Valencia CF,€ 249.78 mi.
/real-betis-balompie/kader/verein/150/saison_id/2022,Real Betis Balompié,€ 246.40 mi.
/sevilla-fc/kader/verein/368/saison_id/2022,Sevilla FC,€ 232.58 mi.
/athletic-bilbao/kader/verein/621/saison_id/2022,Athletic Bilbao,€ 222.45 mi.
/ca-osasuna/kader/verein/331/saison_id/2022,CA Osasuna,€ 150.05 mi.
/girona-fc/kader/verein/12321/saison_id/2022,Girona FC,€ 139.90 mi.
/celta-de-vigo/kader/verein/940/saison_id/2022,Celta de Vigo,€ 138.80 mi.
/getafe-cf/kader/verein/3709/saison_id/2022,Getafe CF,€ 118.90 mi.
/rcd-espanyol/kader/verein/714/saison_id/2022,RCD Espanyol,€ 116.50 mi.
/ud-almeria/kader/verein/3302/saison_id/2022,UD Almería,€ 114.20 mi.
/rcd-mallorca/kader/verein/237/saison_id/2022,RCD Mallorca,€ 107.00 mi.
/rayo-vallecano/kader/verein/367/saison_id/2022,Rayo Vallecano,€ 103.40 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2022,Real Valladolid CF,€ 90.75 mi.
/elche-cf/kader/verein/1531/saison_id/2022,Elche CF,€ 67.50 mi.
/cadiz-cf/kader/verein/2687/saison_id/2022,Cádiz CF,€ 65.60 mi.
/real-madrid-cf/kader/verein/418/saison_id/2023,Real Madrid CF,€ 1.14 bilhões
/fc-barcelona/kader/verein/131/saison_id/2023,FC Barcelona,€ 916.20 mi.
/real-sociedad/kader/verein/681/saison_id/2023,Real Sociedad,€ 498.50 mi.
/atletico-de-madrid/kader/verein/13/saison_id/2023,Atlético de Madrid,€ 458.45 mi.
/girona-fc/kader/verein/12321/saison_id/2023,Girona FC,€ 297.90 mi.
/athletic-bilbao/kader/verein/621/saison_id/2023,Athletic Bilbao,€ 295.65 mi.
/fc-villarreal/kader/verein/1050/saison_id/2023,FC Villarreal,€ 252.50 mi.
/valencia-cf/kader/verein/1049/saison_id/2023,Valencia CF,€ 244.73 mi.
/sevilla-fc/kader/verein/368/saison_id/2023,Sevilla FC,€ 228.75 mi.
/real-betis-balompie/kader/verein/150/saison_id/2023,Real Betis Balompié,€ 224.88 mi.
/celta-de-vigo/kader/verein/940/saison_id/2023,Celta de Vigo,€ 149.30 mi.
/granada-cf/kader/verein/16795/saison_id/2023,Granada CF,€ 141.10 mi.
/getafe-cf/kader/verein/3709/saison_id/2023,Getafe CF,€ 133.00 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2023,Deportivo Alavés,€ 123.70 mi.
/ud-las-palmas/kader/verein/472/saison_id/2023,UD Las Palmas,€ 112.40 mi.
/ca-osasuna/kader/verein/331/saison_id/2023,CA Osasuna,€ 105.35 mi.
/ud-almeria/kader/verein/3302/saison_id/2023,UD Almería,€ 99.40 mi.
/rcd-mallorca/kader/verein/237/saison_id/2023,RCD Mallorca,€ 87.70 mi.
/rayo-vallecano/kader/verein/367/saison_id/2023,Rayo Vallecano,€ 63.95 mi.
/cadiz-cf/kader/verein/2687/saison_id/2023,Cádiz CF,€ 60.70 mi.
/real-madrid-cf/kader/verein/418/saison_id/2024,Real Madrid CF,€ 1.35 bilhões
/fc-barcelona/kader/verein/131/saison_id/2024,FC Barcelona,€ 1.08 bilhões
/atletico-de-madrid/kader/verein/13/saison_id/2024,Atlético de Madrid,€ 542.50 mi.
/athletic-bilbao/kader/verein/621/saison_id/2024,Athletic Bilbao,€ 375.35 mi.
/real-sociedad/kader/verein/681/saison_id/2024,Real Sociedad,€ 345.05 mi.
/real-betis-balompie/kader/verein/150/saison_id/2024,Real Betis Balompié,€ 291.70 mi.
/fc-villarreal/kader/verein/1050/saison_id/2024,FC Villarreal,€ 264.25 mi.
/valencia-cf/kader/verein/1049/saison_id/2024,Valencia CF,€ 215.55 mi.
/sevilla-fc/kader/verein/368/saison_id/2024,Sevilla FC,€ 183.90 mi.
/girona-fc/kader/verein/12321/saison_id/2024,Girona FC,€ 153.10 mi.
/celta-de-vigo/kader/verein/940/saison_id/2024,Celta de Vigo,€ 130.90 mi.
/ud-las-palmas/kader/verein/472/saison_id/2024,UD Las Palmas,€ 117.30 mi.
/rcd-espanyol/kader/verein/714/saison_id/2024,RCD Espanyol,€ 116.98 mi.
/ca-osasuna/kader/verein/331/saison_id/2024,CA Osasuna,€ 113.28 mi.
/deportivo-alaves/kader/verein/1108/saison_id/2024,Deportivo Alavés,€ 92.35 mi.
/getafe-cf/kader/verein/3709/saison_id/2024,Getafe CF,€ 87.70 mi.
/rcd-mallorca/kader/verein/237/saison_id/2024,RCD Mallorca,€ 84.88 mi.
/real-valladolid-cf/kader/verein/366/saison_id/2024,Real Valladolid CF,€ 81.45 mi.
/rayo-vallecano/kader/verein/367/saison_id/2024,Rayo Vallecano,€ 68.00 mi.
/cd-leganes/kader/verein/1244/saison_id/2024,CD Leganés,€ 47.98 mi.
/fc-porto/kader/verein/720/saison_id/2004,FC Porto,€ 158.15 mi.
/sl-benfica/kader/verein/294/saison_id/2004,SL Benfica,€ 120.05 mi.
/sporting-cp/kader/verein/336/saison_id/2004,Sporting CP,€ 89.40 mi.
/sc-braga/kader/verein/1075/saison_id/2004,SC Braga,€ 33.05 mi.
/boavista-fc/kader/verein/2503/saison_id/2004,Boavista FC,€ 29.10 mi.
/cf-os-belenenses/kader/verein/68608/saison_id/2004,CF Os Belenenses,€ 24.35 mi.
/club-sport-maritimo/kader/verein/1301/saison_id/2004,Club Sport Marítimo,€ 21.20 mi.
/vitoria-sport-clube/kader/verein/2420/saison_id/2004,Vitória Sport Clube,€ 20.40 mi.
/ud-leiria/kader/verein/2639/saison_id/2004,UD Leiria,€ 17.83 mi.
/academica-de-coimbra/kader/verein/2990/saison_id/2004,Académica de Coimbra,€ 13.73 mi.
/rio-ave-futebol-clube/kader/verein/2425/saison_id/2004,Rio Ave Futebol Clube,€ 11.10 mi.
/cd-nacional/kader/verein/982/saison_id/2004,CD Nacional,€ 10.25 mi.
/vitoria-futebol-clube/kader/verein/1085/saison_id/2004,Vitória Futebol Clube,€ 9.58 mi.
/gil-vicente-futebol-clube/kader/verein/2424/saison_id/2004,Gil Vicente Futebol Clube,€ 8.20 mi.
/sc-beira-mar/kader/verein/1436/saison_id/2004,SC Beira-Mar,€ 8.10 mi.
/gd-estoril-praia/kader/verein/1465/saison_id/2004,GD Estoril Praia,€ 6.63 mi.
/moreirense-futebol-clube/kader/verein/979/saison_id/2004,Moreirense Futebol Clube,€ 6.15 mi.
